,datetime,temp1,temp2,temp3,temp4,temp5,temp6,rh_1,rh_2,moist
14043,11/09/2023 13:42,,,,,,,,75.2,
14044,11/09/2023 13:42,,,,,,,59.7,,
14045,11/09/2023 13:42,,,,,,,,75.1,
14046,11/09/2023 13:42,23.437,,,,,,59.7,,
14047,11/09/2023 13:42,23.437,,,,,,,75.1,
14048,11/09/2023 13:42,23.437,,,,,,59.8,,
14049,11/09/2023 13:42,23.437,,,,,,,75.2,
14050,11/09/2023 13:42,23.437,,,,,,59.9,,
14051,11/09/2023 13:42,,25.312,,,,,,75.2,
14052,11/09/2023 13:42,,,23.437,,,,59.7,,
14053,11/09/2023 13:42,,,,25.312,,,,75.2,
14054,11/09/2023 13:42,,,,,26,25.375,59.5,,
14055,11/09/2023 13:42,23.375,,,,,,,,
14056,11/09/2023 13:42,,25.312,,,,,,,
14057,11/09/2023 13:42,,,23.437,,,,,,
14058,11/09/2023 13:42,,,,25.312,,,,,
14059,11/09/2023 13:42,,,,,25.812,,,,
14060,11/09/2023 13:42,,,,,,25.437,59.4,75.2,
14061,11/09/2023 13:42,23.375,25.312,,,,,,75.1,
14062,11/09/2023 13:42,,,23.437,,,,59.4,,
14063,11/09/2023 13:42,,,,25.312,,,,75.1,
14064,11/09/2023 13:42,,,,,25.812,,59.4,,
14065,11/09/2023 13:42,,,,,,25.375,,75.3,
14066,11/09/2023 13:42,23.375,,,,,,59.4,,
14067,11/09/2023 13:42,,25.312,,,,,,75.3,
14068,11/09/2023 13:42,,,23.437,,,,59.3,,
14069,11/09/2023 13:42,,,,25.312,25.812,,,75.1,
14070,11/09/2023 13:42,,,,,,25.375,59.4,,
14071,11/09/2023 13:42,23.375,,,,,,,75.2,
14072,11/09/2023 13:42,,25.312,,,,,59.4,,
14073,11/09/2023 13:42,,,23.437,,,,,75.2,
14074,11/09/2023 13:42,,,,25.312,,,59.3,,
14075,11/09/2023 13:42,,,,,25.812,,,75.2,
14076,11/09/2023 13:42,,,,,,25.375,59.4,,
14077,11/09/2023 13:42,23.375,25.312,,,,,,75.3,
14078,11/09/2023 13:42,,,23.375,,,,59.4,,
14079,11/09/2023 13:42,,,,25.312,,,,75.1,
14080,11/09/2023 13:42,,,,,25.812,,59.4,,
14081,11/09/2023 13:42,,,,,,25.375,,75.1,
14082,11/09/2023 13:42,23.375,,,,,,59.4,,
14083,11/09/2023 13:42,,25.312,,,,,,75.2,
14084,11/09/2023 13:42,,,23.437,,,,59.4,,
14085,11/09/2023 13:42,,,,25.312,,,,,
14086,11/09/2023 13:42,,,,,25.812,25.375,,,
14087,11/09/2023 13:42,23.375,,,,,,,,
14088,11/09/2023 13:42,,25.312,,,,,,,
14089,11/09/2023 13:42,,,23.437,,,,,,
14090,11/09/2023 13:42,,,,25.312,,,59.5,75.1,
14091,11/09/2023 13:42,,,,,25.812,,,75.1,
14092,11/09/2023 13:42,,,,,,25.375,59.5,,
14093,11/09/2023 13:43,23.375,,,,,,,75.1,
14094,11/09/2023 13:43,,25.312,,,,,59.6,,
14095,11/09/2023 13:43,,,23.375,,,,,75.1,
14096,11/09/2023 13:43,,,,25.312,25.812,,59.5,,
14097,11/09/2023 13:43,,,,,,25.375,,75,
14098,11/09/2023 13:43,23.375,,,,,,59.7,,
14099,11/09/2023 13:43,,25.312,,,,,,75,
14100,11/09/2023 13:43,,,23.375,,,,59.7,,
14101,11/09/2023 13:43,,,,25.312,,,,75,
14102,11/09/2023 13:43,,,,,25.812,,59.8,,
14103,11/09/2023 13:43,,,,,,25.375,,75.1,
14104,11/09/2023 13:43,23.375,,,,,,59.7,,
14105,11/09/2023 13:43,,25.312,23.375,,,,,75,
14106,11/09/2023 13:43,,,,25.312,,,59.9,,
14107,11/09/2023 13:43,,,,,25.812,,,74.5,
14108,11/09/2023 13:43,,,,,,25.375,59.8,,
14109,11/09/2023 13:43,23.375,,,,,,,75,
14110,11/09/2023 13:43,,25.312,,,,,59.9,,
14111,11/09/2023 13:43,,,23.375,,,,,75,
14112,11/09/2023 13:43,,,,25.187,,,59.9,,
14113,11/09/2023 13:43,,,,,25.812,25.25,,75,
14114,11/09/2023 13:43,23.375,,,,,,59.9,,
14115,11/09/2023 13:43,,25.375,,,,,,,
14116,11/09/2023 13:43,,,23.375,,,,,,
14117,11/09/2023 13:43,,,,25.187,,,,,
14118,11/09/2023 13:43,,,,,25.812,,,,
14119,11/09/2023 13:43,,,,,,25.25,,,
14120,11/09/2023 13:43,23.375,,,,,,60,75,
14121,11/09/2023 13:43,,25.375,,,,,,74.9,
14122,11/09/2023 13:43,,,23.375,25.25,,,60.2,,
14123,11/09/2023 13:43,,,,,25.812,,,74.9,
14124,11/09/2023 13:43,,,,,,25.312,60.1,,
14125,11/09/2023 13:43,23.375,,,,,,,74.5,
14126,11/09/2023 13:43,,25.312,,,,,60.3,,
14127,11/09/2023 13:43,,,23.375,,,,,75,
14128,11/09/2023 13:43,,,,25.25,,,60.3,,
14129,11/09/2023 13:43,,,,,25.812,,,74.6,
14130,11/09/2023 13:43,23.312,,,,,25.312,60.3,,
14131,11/09/2023 13:43,,25.375,,,,,,75.1,
14132,11/09/2023 13:43,,,23.375,,,,60.4,,
14133,11/09/2023 13:43,,,,25.312,,,,75.3,
14134,11/09/2023 13:43,,,,,25.875,,60.5,,
14135,11/09/2023 13:43,,,,,,25.375,,75,
14136,11/09/2023 13:43,23.312,,,,,,60.6,,
14137,11/09/2023 13:43,,25.375,,,,,,75.5,
14138,11/09/2023 13:43,,,23.375,25.312,,,60.8,,
14139,11/09/2023 13:43,,,,,25.875,,,75.7,
14140,11/09/2023 13:43,,,,,,25.437,60.8,,
14141,11/09/2023 13:43,23.312,,,,,,,75.7,
14142,11/09/2023 13:43,,25.437,,,,,60.9,,
14143,11/09/2023 13:43,,,23.375,,,,,75.2,
14144,11/09/2023 13:43,,,,25.312,,,60.9,,
14145,11/09/2023 13:43,,,,,25.875,,,,
14146,11/09/2023 13:43,23.312,,,,,25.437,,,
14147,11/09/2023 13:43,,25.437,,,,,,,
14148,11/09/2023 13:43,,,23.375,,,,,,
14149,11/09/2023 13:43,,,,25.375,,,,,
14150,11/09/2023 13:43,,,,,25.875,,61.1,76.2,
14151,11/09/2023 13:43,,,,,,25.437,,76.3,
14152,11/09/2023 13:43,23.312,,,,,,61.3,,
14153,11/09/2023 13:44,,25.437,23.375,,,,,76.2,
14154,11/09/2023 13:44,,,,25.375,,,61.3,,
14155,11/09/2023 13:44,,,,,25.812,,,75.8,
14156,11/09/2023 13:44,,,,,,25.437,61.2,,
14157,11/09/2023 13:44,23.312,,,,,,,76.3,
14158,11/09/2023 13:44,,25.437,,,,,61.3,,
14159,11/09/2023 13:44,,,23.312,,,,,76.2,
14160,11/09/2023 13:44,,,,25.375,,,61.4,,
14161,11/09/2023 13:44,,,,,25.875,,,76.3,
14162,11/09/2023 13:44,,,,,,25.562,61.3,,
14163,11/09/2023 13:44,23.312,,,,,,,76.4,
14164,11/09/2023 13:44,,25.562,,,,,61.3,,
14165,11/09/2023 13:44,,,23.312,25.375,,,,76.2,
14166,11/09/2023 13:44,,,,,25.875,,61.4,,
14167,11/09/2023 13:44,,,,,,25.562,,76.3,
14168,11/09/2023 13:44,23.375,,,,,,61.4,,
14169,11/09/2023 13:44,,25.562,,,,,,76.2,
14170,11/09/2023 13:44,,,23.312,,,,61.3,,
14171,11/09/2023 13:44,,,,25.375,,,,76.2,
14172,11/09/2023 13:44,,,,,25.875,,61.2,,
14173,11/09/2023 13:44,23.375,,,,,25.562,,75.7,
14174,11/09/2023 13:44,,25.625,,,,,61.2,,
14175,11/09/2023 13:44,,,23.312,,,,,,
14176,11/09/2023 13:44,,,,25.375,,,,,
14177,11/09/2023 13:44,,,,,25.875,,,,
14178,11/09/2023 13:44,,,,,,25.625,,,
14179,11/09/2023 13:44,23.375,,,,,,,,
14180,11/09/2023 13:44,,25.625,23.312,,,,61.3,76.5,
14181,11/09/2023 13:44,,,,25.375,,,,76.6,
14182,11/09/2023 13:44,,,,,25.812,,61.3,,
14183,11/09/2023 13:44,,,,,,25.625,,76.2,
14184,11/09/2023 13:44,23.375,,,,,,61.1,,
14185,11/09/2023 13:44,,25.625,,,,,,76.3,
14186,11/09/2023 13:44,,,23.312,,,,61.1,,
14187,11/09/2023 13:44,,,,25.375,,,,76.8,
14188,11/09/2023 13:44,,,,,25.875,,61.1,,
14189,11/09/2023 13:44,,,,,,25.562,,77.1,
14190,11/09/2023 13:44,23.375,25.625,,,,,61.3,,
14191,11/09/2023 13:44,,,23.312,,,,,76.5,
14192,11/09/2023 13:44,,,,25.312,,,61.3,,
14193,11/09/2023 13:44,,,,,25.875,,,77.1,
14194,11/09/2023 13:44,,,,,,25.562,61.5,,
14195,11/09/2023 13:44,23.375,,,,,,,76.8,
14196,11/09/2023 13:44,,25.625,,,,,61.5,,
14197,11/09/2023 13:44,,,23.312,,,,,76.8,
14198,11/09/2023 13:44,,,,25.312,25.875,,61.7,,
14199,11/09/2023 13:44,,,,,,25.562,,,
14200,11/09/2023 13:44,23.375,,,,,,62,77.6,
14201,11/09/2023 13:44,,25.625,,,,,,,
14202,11/09/2023 13:44,,,23.312,,,,62.5,77.6,
14203,11/09/2023 13:44,,,,25.375,,,,,
14204,11/09/2023 13:44,,,,,25.875,,62.8,77.4,
14205,11/09/2023 13:44,,,,,,25.625,,,
14206,11/09/2023 13:44,23.375,25.687,,,,,,,
14207,11/09/2023 13:44,,,23.312,,,,,,
14208,11/09/2023 13:44,,,,25.375,,,,,
14209,11/09/2023 13:44,,,,,25.875,,,,
14210,11/09/2023 13:44,,,,,,25.687,62.8,78.6,
14211,11/09/2023 13:44,23.375,,,,,,,,
14212,11/09/2023 13:44,,25.625,,,,,63.3,78.1,
14213,11/09/2023 13:45,,,23.312,25.375,,,,,
14214,11/09/2023 13:45,,,,,25.875,,63.6,78.2,
14215,11/09/2023 13:45,,,,,,25.687,,,
14216,11/09/2023 13:45,23.375,,,,,,63.7,79.1,
14217,11/09/2023 13:45,,25.687,,,,,,,
14218,11/09/2023 13:45,,,23.25,,,,63.7,78.6,
14219,11/09/2023 13:45,,,,25.375,,,,,
14220,11/09/2023 13:45,,,,,25.812,,63.6,79.3,
14221,11/09/2023 13:45,23.375,,,,,25.687,,,
14222,11/09/2023 13:45,,25.687,,,,,63.5,79,
14223,11/09/2023 13:45,,,23.25,,,,,,
14224,11/09/2023 13:45,,,,25.375,,,63.3,79.3,
14225,11/09/2023 13:45,,,,,25.875,,,,
14226,11/09/2023 13:45,,,,,,25.75,63,79.8,
14227,11/09/2023 13:45,23.375,,,,,,,,
14228,11/09/2023 13:45,,25.75,,,,,62.9,80.2,
14229,11/09/2023 13:45,,,23.25,25.375,,,,,
14230,11/09/2023 13:45,,,,,25.875,,62.8,79.9,
14231,11/09/2023 13:45,,,,,,25.75,,,
14232,11/09/2023 13:45,23.375,,,,,,62.7,80.2,
14233,11/09/2023 13:45,,25.687,,,,,,,
14234,11/09/2023 13:45,,,23.25,,,,62.7,80.2,
14235,11/09/2023 13:45,,,,25.437,,,,,
14236,11/09/2023 13:45,,,,,25.875,,,,
14237,11/09/2023 13:45,,,,,,25.875,,,
14238,11/09/2023 13:45,23.375,25.75,,,,,,,
14239,11/09/2023 13:45,,,23.187,,,,,,
14240,11/09/2023 13:45,,,,25.437,,,,80.5,
14241,11/09/2023 13:45,,,,,25.812,,62.3,,
14242,11/09/2023 13:45,,,,,,25.875,,80.5,
14243,11/09/2023 13:45,23.375,,,,,,61.9,,
14244,11/09/2023 13:45,,25.75,,,,,,80.6,
14245,11/09/2023 13:45,,,23.187,,,,61.8,,
14246,11/09/2023 13:45,,,,25.437,,,,81.1,
14247,11/09/2023 13:45,,,,,25.875,25.937,61.8,,
14248,11/09/2023 13:45,23.375,,,,,,,80.6,
14249,11/09/2023 13:45,,25.75,,,,,61.7,,
14250,11/09/2023 13:45,,,23.187,,,,,80.6,
14251,11/09/2023 13:45,,,,25.437,,,61.8,,
14252,11/09/2023 13:45,,,,,25.875,,,80.6,
14253,11/09/2023 13:45,,,,,,25.937,61.7,,
14254,11/09/2023 13:45,23.312,,,,,,,80.5,
14255,11/09/2023 13:45,,25.812,,,,,61.5,,
14256,11/09/2023 13:45,,,23.187,25.5,,,,80.6,
14257,11/09/2023 13:45,,,,,25.812,,61.6,,
14258,11/09/2023 13:45,,,,,,26,,81.1,
14259,11/09/2023 13:45,23.312,,,,,,61.4,,
14260,11/09/2023 13:45,,25.75,,,,,,80.3,
14261,11/09/2023 13:45,,,23.187,,,,61.3,,
14262,11/09/2023 13:45,,,,25.437,,,,80.8,
14263,11/09/2023 13:45,,,,,25.875,,61.4,,
14264,11/09/2023 13:45,23.312,,,,,26,,80.1,
14265,11/09/2023 13:45,,25.812,,,,,61.2,,
14266,11/09/2023 13:45,,,23.187,,,,,,
14267,11/09/2023 13:45,,,,25.5,,,,,
14268,11/09/2023 13:45,,,,,25.812,,,,
14269,11/09/2023 13:45,,,,,,26,,,
14270,11/09/2023 13:45,23.312,,,,,,,80.3,
14271,11/09/2023 13:45,,25.812,23.187,,,,61.1,,
14272,11/09/2023 13:45,,,,25.5,,,,81.2,
14273,11/09/2023 13:46,,,,,25.812,,60.9,,
14274,11/09/2023 13:46,,,,,,26.125,,80.6,
14275,11/09/2023 13:46,23.312,,,,,,60.8,,
14276,11/09/2023 13:46,,25.812,,,,,,81.2,
14277,11/09/2023 13:46,,,23.187,,,,60.8,,
14278,11/09/2023 13:46,,,,25.5,,,,81.4,
14279,11/09/2023 13:46,,,,,25.812,26.062,60.7,,
14280,11/09/2023 13:46,23.312,,,,,,,80.7,
14281,11/09/2023 13:46,,25.875,,,,,60.8,,
14282,11/09/2023 13:46,,,23.187,,,,,80.9,
14283,11/09/2023 13:46,,,,25.5,,,60.7,,
14284,11/09/2023 13:46,,,,,25.812,,,81.5,
14285,11/09/2023 13:46,,,,,,26.125,60.5,,
14286,11/09/2023 13:46,23.312,,,,,,,80.8,
14287,11/09/2023 13:46,,25.875,,,,,60.7,,
14288,11/09/2023 13:46,,,23.187,,,,,81,
14289,11/09/2023 13:46,,,,25.562,25.812,,60.6,,
14290,11/09/2023 13:46,,,,,,26.062,,81.6,
14291,11/09/2023 13:46,23.312,,,,,,60.7,,
14292,11/09/2023 13:46,,25.875,,,,,,81.5,
14293,11/09/2023 13:46,,,23.187,,,,60.7,,
14294,11/09/2023 13:46,,,,25.5,,,,81.5,
14295,11/09/2023 13:46,,,,,25.812,,60.8,,
14296,11/09/2023 13:46,,,,,,26.062,,,
14297,11/09/2023 13:46,23.312,25.875,,,,,,,
14298,11/09/2023 13:46,,,23.187,,,,,,
14299,11/09/2023 13:46,,,,25.5,,,,,
14300,11/09/2023 13:46,,,,,25.812,,,,
14301,11/09/2023 13:46,,,,,,26.062,60.8,80.5,
14302,11/09/2023 13:46,23.312,,,,,,,80.5,
14303,11/09/2023 13:46,,25.875,,,,,61.1,,
14304,11/09/2023 13:46,,,23.187,25.5,,,,81.1,
14305,11/09/2023 13:46,,,,,25.812,,61.1,,
14306,11/09/2023 13:46,,,,,,26.062,,80.3,
14307,11/09/2023 13:46,23.312,,,,,,61.1,,
14308,11/09/2023 13:46,,25.875,,,,,,80.8,
14309,11/09/2023 13:46,,,23.187,,,,61.1,,
14310,11/09/2023 13:46,,,,25.562,,,,80,
14311,11/09/2023 13:46,,,,,25.812,,61.1,,
14312,11/09/2023 13:46,,,,,,26.125,,79.9,
14313,11/09/2023 13:46,23.312,25.875,,,,,61.2,,
14314,11/09/2023 13:46,,,23.187,,,,,,
14315,11/09/2023 13:46,,,,25.562,,,61,80.4,
14316,11/09/2023 13:46,,,,,25.812,,,80.4,
14317,11/09/2023 13:46,,,,,,26.125,61.2,,
14318,11/09/2023 13:46,23.312,,,,,,,,
14319,11/09/2023 13:46,,25.875,,,,,61.1,80.4,
14320,11/09/2023 13:46,,,23.187,,,,,80.2,
14321,11/09/2023 13:46,,,,25.562,25.812,,61.2,,
14322,11/09/2023 13:46,,,,,,26.125,,,
14323,11/09/2023 13:46,23.312,,,,,,61,80.3,
14324,11/09/2023 13:46,,25.875,,,,,,80.1,
14325,11/09/2023 13:46,,,23.187,,,,61,,
14326,11/09/2023 13:46,,,,25.562,,,,,
14327,11/09/2023 13:46,,,,,25.812,,,,
14328,11/09/2023 13:46,23.312,,,,,26.187,,,
14329,11/09/2023 13:46,,25.875,,,,,,,
14330,11/09/2023 13:46,,,23.125,,,,,,
14331,11/09/2023 13:46,,,,25.562,,,61.2,80,
14332,11/09/2023 13:46,,,,,25.812,,,80,
14333,11/09/2023 13:47,,,,,,26.187,61.3,,
14334,11/09/2023 13:47,23.312,,,,,,,79.8,
14335,11/09/2023 13:47,,25.875,,,,,61.4,,
14336,11/09/2023 13:47,,,23.125,25.625,,,,,
14337,11/09/2023 13:47,,,,,25.812,,61.3,80.1,
14338,11/09/2023 13:47,,,,,,26.187,,79.9,
14339,11/09/2023 13:47,23.312,,,,,,61.2,,
14340,11/09/2023 13:47,,25.875,,,,,,,
14341,11/09/2023 13:47,,,23.125,,,,61.2,79.9,
14342,11/09/2023 13:47,,,,25.625,,,,,
14343,11/09/2023 13:47,,,,,25.812,,61.1,80,
14344,11/09/2023 13:47,,,,,,26.187,,,
14345,11/09/2023 13:47,23.312,,,,,,60.9,80,
14346,11/09/2023 13:47,,25.875,,,,,,,
14347,11/09/2023 13:47,,,23.125,25.625,,,60.9,79.9,
14348,11/09/2023 13:47,,,,,25.812,,,,
14349,11/09/2023 13:47,,,,,,26.187,60.9,79.9,
14350,11/09/2023 13:47,23.312,,,,,,,79.7,
14351,11/09/2023 13:47,,25.875,,,,,60.8,,
14352,11/09/2023 13:47,,,23.125,,,,,,
14353,11/09/2023 13:47,,,,25.625,,,60.6,79.8,
14354,11/09/2023 13:47,,,,,25.812,,,,
14355,11/09/2023 13:47,23.312,,,,,26.25,60.6,79.6,
14356,11/09/2023 13:47,,25.875,,,,,,,
14357,11/09/2023 13:47,,,23.125,,,,,,
14358,11/09/2023 13:47,,,,25.625,,,,,
14359,11/09/2023 13:47,,,,,25.812,,,,
14360,11/09/2023 13:47,,,,,,26.187,,,
14361,11/09/2023 13:47,23.312,,,,,,60.5,79,
14362,11/09/2023 13:47,,25.875,,,,,,79.6,
14363,11/09/2023 13:47,,,23.125,,,,60.5,,
14364,11/09/2023 13:47,,,,25.625,25.812,,,,
14365,11/09/2023 13:47,,,,,,26.25,60.6,79.6,
14366,11/09/2023 13:47,23.312,,,,,,,,
14367,11/09/2023 13:47,,25.812,,,,,60.4,79.6,
14368,11/09/2023 13:47,,,23.125,,,,,,
14369,11/09/2023 13:47,,,,25.687,,,60.5,79.5,
14370,11/09/2023 13:47,,,,,25.812,,,,
14371,11/09/2023 13:47,,,,,,26.25,60.4,79.2,
14372,11/09/2023 13:47,23.312,25.812,,,,,,,
14373,11/09/2023 13:47,,,23.125,,,,60.2,79.2,
14374,11/09/2023 13:47,,,,25.687,,,,,
14375,11/09/2023 13:47,,,,,25.812,,60.3,79.1,
14376,11/09/2023 13:47,,,,,,26.25,,,
14377,11/09/2023 13:47,23.25,,,,,,60.3,79,
14378,11/09/2023 13:47,,25.812,,,,,,,
14379,11/09/2023 13:47,,,23.125,,,,60.2,79.1,
14380,11/09/2023 13:47,,,,25.687,,,,,
14381,11/09/2023 13:47,,,,,25.812,26.25,60.3,79,
14382,11/09/2023 13:47,23.25,,,,,,,,
14383,11/09/2023 13:47,,25.875,,,,,60.4,78.9,
14384,11/09/2023 13:47,,,23.125,,,,,,
14385,11/09/2023 13:47,,,,25.687,,,60.3,,
14386,11/09/2023 13:47,,,,,25.812,,,,
14387,11/09/2023 13:47,,,,,,26.25,,,
14388,11/09/2023 13:47,23.25,,,,,,,,
14389,11/09/2023 13:47,,25.875,23.125,,,,,,
14390,11/09/2023 13:47,,,,25.687,,,,,
14391,11/09/2023 13:47,,,,,25.812,,60.3,78.6,
14392,11/09/2023 13:47,,,,,,26.25,,,
14393,11/09/2023 13:48,23.25,,,,,,60.2,78.6,
14394,11/09/2023 13:48,,25.875,,,,,,,
14395,11/09/2023 13:48,,,23.125,,,,60.3,78.5,
14396,11/09/2023 13:48,,,,25.687,,,,,
14397,11/09/2023 13:48,,,,,25.812,26.312,60.3,78.5,
14398,11/09/2023 13:48,23.25,,,,,,,,
14399,11/09/2023 13:48,,25.875,,,,,60.3,78.5,
14400,11/09/2023 13:48,,,23.125,,,,,,
14401,11/09/2023 13:48,,,,25.687,,,60.3,77.9,
14402,11/09/2023 13:48,,,,,25.812,,,,
14403,11/09/2023 13:48,,,,,,26.312,60.3,78.4,
14404,11/09/2023 13:48,23.25,,,,,,,,
14405,11/09/2023 13:48,,25.875,,,,,60.4,78.2,
14406,11/09/2023 13:48,,,23.125,,,,,,
14407,11/09/2023 13:48,,,,25.75,25.812,,60.5,78.3,
14408,11/09/2023 13:48,,,,,,26.312,,,
14409,11/09/2023 13:48,23.25,,,,,,60.7,,
14410,11/09/2023 13:48,,25.875,,,,,,78.3,
14411,11/09/2023 13:48,,,23.125,,,,60.5,78.1,
14412,11/09/2023 13:48,,,,25.75,,,,,
14413,11/09/2023 13:48,,,,,25.812,,60.5,77.5,
14414,11/09/2023 13:48,,,,,,26.312,,,
14415,11/09/2023 13:48,23.25,25.875,,,,,60.5,78.1,
14416,11/09/2023 13:48,,,23.125,,,,,,
14417,11/09/2023 13:48,,,,25.75,,,,,
14418,11/09/2023 13:48,,,,,25.875,,,,
14419,11/09/2023 13:48,,,,,,26.25,,,
14420,11/09/2023 13:48,23.25,,,,,,,,
14421,11/09/2023 13:48,,25.875,,,,,60.7,77.9,
14422,11/09/2023 13:48,,,23.125,,,,,,
14423,11/09/2023 13:48,,,,25.75,25.875,,60.7,,
14424,11/09/2023 13:48,,,,,,26.25,,77.9,
14425,11/09/2023 13:48,23.312,,,,,,60.8,77.8,
14426,11/09/2023 13:48,,25.875,,,,,,,
14427,11/09/2023 13:48,,,23.125,,,,61,,
14428,11/09/2023 13:48,,,,25.75,,,,77.8,
14429,11/09/2023 13:48,,,,,25.875,,61.1,77.7,
14430,11/09/2023 13:48,,,,,,26.25,,,
14431,11/09/2023 13:48,23.25,25.937,,,,,61.2,,
14432,11/09/2023 13:48,,,23.125,,,,,77.9,
14433,11/09/2023 13:48,,,,25.75,,,61.4,77.7,
14434,11/09/2023 13:48,,,,,25.875,,,,
14435,11/09/2023 13:48,,,,,,26.25,61.5,,
14436,11/09/2023 13:48,23.25,,,,,,,77.9,
14437,11/09/2023 13:48,,25.875,,,,,61.4,77.8,
14438,11/09/2023 13:48,,,23.125,,,,,,
14439,11/09/2023 13:48,,,,25.875,,,61.4,,
14440,11/09/2023 13:48,,,,,25.875,,,77.8,
14441,11/09/2023 13:48,23.25,,,,,26.25,61.6,77.8,
14442,11/09/2023 13:48,,25.875,,,,,,,
14443,11/09/2023 13:48,,,23.125,,,,61.8,,
14444,11/09/2023 13:48,,,,25.937,,,,77.8,
14445,11/09/2023 13:48,,,,,25.875,,61.9,77.6,
14446,11/09/2023 13:48,,,,,,26.25,,,
14447,11/09/2023 13:48,23.25,,,,,,,,
14448,11/09/2023 13:48,,25.875,,,,,,,
14449,11/09/2023 13:48,,,23.125,26,,,,,
14450,11/09/2023 13:48,,,,,25.875,,,,
14451,11/09/2023 13:48,,,,,,26.25,62.3,77.5,
14452,11/09/2023 13:48,23.25,,,,,,,,
14453,11/09/2023 13:49,,25.875,,,,,62.4,,
14454,11/09/2023 13:49,,,23.062,,,,,77.4,
14455,11/09/2023 13:49,,,,26,,,62.4,77.5,
14456,11/09/2023 13:49,,,,,25.875,,,,
14457,11/09/2023 13:49,,,,,,26.312,62.4,,
14458,11/09/2023 13:49,23.25,,,,,,,77.4,
14459,11/09/2023 13:49,,25.875,23.062,,,,62.7,77.4,
14460,11/09/2023 13:49,,,,26,,,,,
14461,11/09/2023 13:49,,,,,25.875,,62.9,,
14462,11/09/2023 13:49,,,,,,26.312,,77.4,
14463,11/09/2023 13:49,23.25,,,,,,63.2,77.4,
14464,11/09/2023 13:49,,25.875,,,,,,,
14465,11/09/2023 13:49,,,23.062,,,,63.3,,
14466,11/09/2023 13:49,,,,26.062,,,,77.3,
14467,11/09/2023 13:49,,,,,25.875,,63.4,77.4,
14468,11/09/2023 13:49,23.25,,,,,26.375,,,
14469,11/09/2023 13:49,,25.937,,,,,63.6,,
14470,11/09/2023 13:49,,,23.062,,,,,77.2,
14471,11/09/2023 13:49,,,,26.062,,,63.3,77.3,
14472,11/09/2023 13:49,,,,,25.875,,,,
14473,11/09/2023 13:49,,,,,,26.375,63.3,,
14474,11/09/2023 13:49,23.25,,,,,,,77.3,
14475,11/09/2023 13:49,,25.937,,,,,,77.2,
14476,11/09/2023 13:49,,,23.062,26.062,,,63.4,,
14477,11/09/2023 13:49,,,,,25.875,,,,
14478,11/09/2023 13:49,,,,,,26.375,,,
14479,11/09/2023 13:49,23.25,,,,,,,,
14480,11/09/2023 13:49,,25.937,,,,,,,
14481,11/09/2023 13:49,,,23.062,,,,,77.1,
14482,11/09/2023 13:49,,,,26.062,,,63.4,,
14483,11/09/2023 13:49,,,,,25.875,,,,
14484,11/09/2023 13:49,,,,,,26.375,63.9,77.3,
14485,11/09/2023 13:49,23.25,25.937,,,,,,77.3,
14486,11/09/2023 13:49,,,23,,,,63.9,,
14487,11/09/2023 13:49,,,,26.062,,,,,
14488,11/09/2023 13:49,,,,,25.875,,64.2,77.3,
14489,11/09/2023 13:49,,,,,,26.437,,77.3,
14490,11/09/2023 13:49,23.25,,,,,,64.3,,
14491,11/09/2023 13:49,,25.937,,,,,,,
14492,11/09/2023 13:49,,,23,,,,64.4,77.4,
14493,11/09/2023 13:49,,,,26.125,25.937,,,77.4,
14494,11/09/2023 13:49,,,,,,26.375,64.4,,
14495,11/09/2023 13:49,23.25,,,,,,,,
14496,11/09/2023 13:49,,25.937,,,,,64.3,77.4,
14497,11/09/2023 13:49,,,23,,,,,77.5,
14498,11/09/2023 13:49,,,,26.125,,,64.6,,
14499,11/09/2023 13:49,,,,,25.937,,,,
14500,11/09/2023 13:49,,,,,,26.437,64.5,77.5,
14501,11/09/2023 13:49,23.25,25.937,,,,,,77.4,
14502,11/09/2023 13:49,,,23,,,,64.7,,
14503,11/09/2023 13:49,,,,26.125,,,,,
14504,11/09/2023 13:49,,,,,25.937,,64.7,77.5,
14505,11/09/2023 13:49,,,,,,26.437,,77.6,
14506,11/09/2023 13:49,23.25,,,,,,64.7,,
14507,11/09/2023 13:49,,25.937,,,,,,,
14508,11/09/2023 13:49,,,23,,,,,,
14509,11/09/2023 13:49,,,,26.125,,,,,
14510,11/09/2023 13:49,,,,,25.937,,,,
14511,11/09/2023 13:49,,,,,,26.437,,77.7,
14512,11/09/2023 13:49,23.25,25.937,,,,,64.9,,
14513,11/09/2023 13:50,,,23,,,,,,
14514,11/09/2023 13:50,,,,26.125,,,64.9,77.7,
14515,11/09/2023 13:50,,,,,25.937,,,77.7,
14516,11/09/2023 13:50,,,,,,26.437,64.9,,
14517,11/09/2023 13:50,23.25,,,,,,,,
14518,11/09/2023 13:50,,25.937,,,,,64.7,77.6,
14519,11/09/2023 13:50,,,23,,,,,77.6,
14520,11/09/2023 13:50,,,,26.125,,,64.5,,
14521,11/09/2023 13:50,,,,,25.937,26.437,,,
14522,11/09/2023 13:50,23.25,,,,,,64.5,77.6,
14523,11/09/2023 13:50,,25.937,,,,,,77.6,
14524,11/09/2023 13:50,,,23,,,,64.7,,
14525,11/09/2023 13:50,,,,26.125,,,,,
14526,11/09/2023 13:50,,,,,25.937,,64.8,77.7,
14527,11/09/2023 13:50,,,,,,26.437,,77.5,
