,rh,temps,datetime
42775,78.1,30.6,2023-09-12 13:18:12
42776,78.2,30.6,2023-09-12 13:18:15
42777,78.2,30.5,2023-09-12 13:18:16
42778,78.0,30.6,2023-09-12 13:18:19
42779,78.1,30.6,2023-09-12 13:18:20
42780,78.2,30.5,2023-09-12 13:18:23
42781,78.1,30.5,2023-09-12 13:18:24
42782,78.1,30.5,2023-09-12 13:18:31
42783,77.9,30.5,2023-09-12 13:18:33
42784,78.0,30.6,2023-09-12 13:18:34
42785,78.0,30.5,2023-09-12 13:18:37
42786,78.1,30.4,2023-09-12 13:18:38
42787,77.9,30.4,2023-09-12 13:18:41
42788,77.9,30.5,2023-09-12 13:18:43
42789,78.0,30.6,2023-09-12 13:18:45
42790,77.8,30.5,2023-09-12 13:18:47
42791,78.1,30.4,2023-09-12 13:18:49
42792,78.1,30.6,2023-09-12 13:18:51
42793,77.9,30.5,2023-09-12 13:18:53
42794,77.9,30.4,2023-09-12 13:18:55
42795,77.9,30.4,2023-09-12 13:19:01
42796,77.9,30.5,2023-09-12 13:19:03
42797,77.9,30.4,2023-09-12 13:19:05
42798,77.8,30.3,2023-09-12 13:19:07
42799,77.8,30.4,2023-09-12 13:19:09
42800,77.9,30.3,2023-09-12 13:19:11
42801,77.7,30.4,2023-09-12 13:19:13
42802,77.7,30.4,2023-09-12 13:19:15
42803,77.9,30.3,2023-09-12 13:19:17
42804,77.8,30.3,2023-09-12 13:19:19
42805,77.7,30.3,2023-09-12 13:19:21
42806,77.7,30.4,2023-09-12 13:19:23
42807,77.7,30.3,2023-09-12 13:19:25
42808,77.6,30.3,2023-09-12 13:19:31
42809,77.6,30.3,2023-09-12 13:19:33
42810,77.8,30.3,2023-09-12 13:19:35
42811,77.7,30.3,2023-09-12 13:19:38
42812,77.7,30.3,2023-09-12 13:19:39
42813,77.6,30.3,2023-09-12 13:19:42
42814,77.6,30.3,2023-09-12 13:19:43
42815,77.5,30.3,2023-09-12 13:19:46
42816,77.5,30.4,2023-09-12 13:19:47
42817,77.4,30.4,2023-09-12 13:19:50
42818,77.4,30.3,2023-09-12 13:19:51
42819,77.3,30.3,2023-09-12 13:19:54
42820,77.3,30.3,2023-09-12 13:19:55
42821,77.2,30.2,2023-09-12 13:20:01
42822,77.4,30.3,2023-09-12 13:20:04
42823,77.3,30.3,2023-09-12 13:20:05
42824,77.2,30.3,2023-09-12 13:20:08
42825,77.4,30.3,2023-09-12 13:20:09
42826,77.4,30.3,2023-09-12 13:20:12
42827,77.4,30.3,2023-09-12 13:20:13
42828,77.4,30.2,2023-09-12 13:20:16
42829,77.2,30.2,2023-09-12 13:20:17
42830,77.4,30.2,2023-09-12 13:20:20
42831,77.4,30.3,2023-09-12 13:20:21
42832,77.4,30.2,2023-09-12 13:20:24
42833,77.5,30.1,2023-09-12 13:20:25
42834,77.4,30.2,2023-09-12 13:20:31
42835,77.4,30.2,2023-09-12 13:20:34
42836,77.3,30.2,2023-09-12 13:20:35
42837,77.3,30.2,2023-09-12 13:20:38
42838,77.3,30.2,2023-09-12 13:20:39
42839,77.3,30.1,2023-09-12 13:20:42
42840,77.2,30.2,2023-09-12 13:20:43
42841,77.2,30.2,2023-09-12 13:20:46
42842,77.3,30.1,2023-09-12 13:20:47
42843,77.2,30.1,2023-09-12 13:20:50
42844,77.2,30.2,2023-09-12 13:20:51
42845,77.1,30.1,2023-09-12 13:20:54
42846,77.2,30.1,2023-09-12 13:20:55
42847,77.2,30.2,2023-09-12 13:21:01
42848,77.2,30.1,2023-09-12 13:21:04
42849,77.1,30.0,2023-09-12 13:21:05
42850,77.1,30.1,2023-09-12 13:21:08
42851,77.3,30.1,2023-09-12 13:21:09
42852,77.1,30.1,2023-09-12 13:21:12
42853,77.1,30.1,2023-09-12 13:21:13
42854,77.2,30.1,2023-09-12 13:21:16
42855,77.1,30.0,2023-09-12 13:21:17
42856,77.1,30.1,2023-09-12 13:21:20
42857,77.1,30.0,2023-09-12 13:21:21
42858,77.4,30.0,2023-09-12 13:21:24
42859,77.2,29.9,2023-09-12 13:21:25
42860,77.2,30.0,2023-09-12 13:21:32
42861,77.3,29.9,2023-09-12 13:21:34
42862,77.3,29.9,2023-09-12 13:21:35
42863,77.2,29.9,2023-09-12 13:21:38
42864,77.2,29.9,2023-09-12 13:21:39
42865,77.3,29.9,2023-09-12 13:21:42
42866,77.3,29.9,2023-09-12 13:21:43
42867,77.3,29.8,2023-09-12 13:21:46
42868,77.3,29.9,2023-09-12 13:21:47
42869,77.4,29.8,2023-09-12 13:21:50
42870,77.4,29.8,2023-09-12 13:21:51
42871,77.5,29.8,2023-09-12 13:21:54
42872,77.5,29.8,2023-09-12 13:21:55
42873,77.5,29.8,2023-09-12 13:22:02
42874,77.5,29.8,2023-09-12 13:22:04
42875,77.5,29.8,2023-09-12 13:22:06
42876,77.6,29.8,2023-09-12 13:22:08
42877,77.6,29.7,2023-09-12 13:22:10
42878,77.5,29.7,2023-09-12 13:22:12
42879,77.5,29.7,2023-09-12 13:22:14
42880,77.5,29.7,2023-09-12 13:22:16
42881,77.5,29.7,2023-09-12 13:22:18
42882,77.4,29.7,2023-09-12 13:22:20
42883,77.5,29.7,2023-09-12 13:22:22
42884,77.5,29.7,2023-09-12 13:22:24
42885,77.4,29.7,2023-09-12 13:22:26
42886,77.4,29.8,2023-09-12 13:22:32
42887,77.5,29.7,2023-09-12 13:22:34
42888,77.6,29.7,2023-09-12 13:22:36
42889,77.6,29.6,2023-09-12 13:22:38
42890,77.4,29.7,2023-09-12 13:22:40
42891,77.6,29.6,2023-09-12 13:22:42
42892,77.5,29.7,2023-09-12 13:22:44
42893,77.4,29.7,2023-09-12 13:22:46
42894,77.5,29.7,2023-09-12 13:22:48
42895,77.4,29.6,2023-09-12 13:22:50
42896,77.4,29.7,2023-09-12 13:22:52
42897,77.4,29.7,2023-09-12 13:22:54
42898,77.4,29.7,2023-09-12 13:22:56
42899,77.4,29.8,2023-09-12 13:23:02
42900,77.6,29.7,2023-09-12 13:23:04
42901,77.5,29.7,2023-09-12 13:23:06
42902,77.6,29.6,2023-09-12 13:23:08
42903,77.5,29.6,2023-09-12 13:23:10
42904,77.4,29.6,2023-09-12 13:23:12
42905,77.6,29.6,2023-09-12 13:23:14
42906,77.6,29.6,2023-09-12 13:23:16
42907,77.5,29.6,2023-09-12 13:23:18
42908,77.6,29.5,2023-09-12 13:23:20
42909,77.6,29.6,2023-09-12 13:23:22
42910,77.4,29.5,2023-09-12 13:23:24
42911,77.5,29.5,2023-09-12 13:23:26
42912,77.5,29.5,2023-09-12 13:23:32
42913,77.3,29.6,2023-09-12 13:23:35
42914,77.3,29.6,2023-09-12 13:23:36
42915,77.3,29.5,2023-09-12 13:23:39
42916,77.3,29.6,2023-09-12 13:23:40
42917,77.2,29.5,2023-09-12 13:23:43
42918,77.4,29.5,2023-09-12 13:23:44
42919,77.4,29.5,2023-09-12 13:23:47
42920,77.5,29.5,2023-09-12 13:23:48
42921,77.3,29.5,2023-09-12 13:23:51
42922,77.4,29.5,2023-09-12 13:23:52
42923,77.2,29.6,2023-09-12 13:23:55
42924,77.3,29.5,2023-09-12 13:23:56
42925,77.2,29.5,2023-09-12 13:24:02
42926,77.3,29.5,2023-09-12 13:24:05
42927,77.1,29.6,2023-09-12 13:24:06
42928,77.1,29.5,2023-09-12 13:24:09
42929,77.1,29.5,2023-09-12 13:24:10
42930,77.0,29.6,2023-09-12 13:24:13
42931,77.1,29.6,2023-09-12 13:24:14
42932,77.2,29.5,2023-09-12 13:24:17
42933,77.0,29.5,2023-09-12 13:24:18
42934,77.1,29.6,2023-09-12 13:24:21
42935,77.1,29.6,2023-09-12 13:24:22
42936,77.2,29.6,2023-09-12 13:24:25
42937,77.2,29.6,2023-09-12 13:24:26
42938,77.1,29.5,2023-09-12 13:24:32
42939,77.0,29.6,2023-09-12 13:24:35
42940,77.1,29.5,2023-09-12 13:24:36
42941,76.9,29.6,2023-09-12 13:24:39
42942,77.1,29.5,2023-09-12 13:24:40
42943,77.1,29.5,2023-09-12 13:24:43
42944,77.1,29.5,2023-09-12 13:24:44
42945,77.0,29.5,2023-09-12 13:24:47
42946,77.2,29.5,2023-09-12 13:24:48
42947,77.1,29.5,2023-09-12 13:24:51
42948,76.9,29.5,2023-09-12 13:24:52
42949,77.0,29.5,2023-09-12 13:24:55
42950,77.1,29.5,2023-09-12 13:24:56
42951,77.0,29.4,2023-09-12 13:25:02
42952,77.0,29.5,2023-09-12 13:25:05
42953,77.0,29.5,2023-09-12 13:25:06
42954,77.0,29.5,2023-09-12 13:25:09
42955,76.8,29.5,2023-09-12 13:25:10
42956,76.9,29.6,2023-09-12 13:25:13
42957,76.9,29.6,2023-09-12 13:25:14
42958,76.8,29.6,2023-09-12 13:25:17
42959,76.8,29.5,2023-09-12 13:25:18
42960,76.7,29.5,2023-09-12 13:25:21
42961,76.6,29.5,2023-09-12 13:25:22
42962,76.7,29.6,2023-09-12 13:25:25
42963,76.6,29.6,2023-09-12 13:25:27
42964,76.6,29.7,2023-09-12 13:25:33
42965,76.6,29.6,2023-09-12 13:25:35
42966,76.6,29.7,2023-09-12 13:25:37
42967,76.6,29.6,2023-09-12 13:25:39
42968,76.5,29.6,2023-09-12 13:25:41
42969,76.6,29.7,2023-09-12 13:25:43
42970,76.4,29.6,2023-09-12 13:25:45
42971,76.4,29.6,2023-09-12 13:25:47
42972,76.5,29.7,2023-09-12 13:25:49
42973,76.5,29.6,2023-09-12 13:25:51
42974,76.6,29.6,2023-09-12 13:25:53
42975,76.5,29.6,2023-09-12 13:25:55
42976,76.5,29.6,2023-09-12 13:25:57
42977,76.5,29.6,2023-09-12 13:26:03
42978,76.4,29.5,2023-09-12 13:26:05
42979,76.4,29.6,2023-09-12 13:26:07
42980,76.4,29.6,2023-09-12 13:26:09
42981,76.4,29.5,2023-09-12 13:26:11
42982,76.6,29.6,2023-09-12 13:26:13
42983,76.5,29.5,2023-09-12 13:26:15
42984,76.3,29.6,2023-09-12 13:26:17
42985,76.4,29.5,2023-09-12 13:26:19
42986,76.4,29.5,2023-09-12 13:26:21
42987,76.4,29.5,2023-09-12 13:26:23
42988,76.4,29.5,2023-09-12 13:26:25
42989,76.5,29.5,2023-09-12 13:26:27
42990,76.4,29.5,2023-09-12 13:26:33
42991,76.5,29.5,2023-09-12 13:26:35
42992,76.4,29.4,2023-09-12 13:26:37
42993,76.5,29.5,2023-09-12 13:26:39
42994,76.5,29.5,2023-09-12 13:26:41
42995,76.5,29.4,2023-09-12 13:26:43
42996,76.4,29.4,2023-09-12 13:26:45
42997,76.3,29.5,2023-09-12 13:26:47
42998,76.5,29.5,2023-09-12 13:26:49
42999,76.4,29.5,2023-09-12 13:26:51
43000,76.3,29.5,2023-09-12 13:26:53
43001,76.5,29.5,2023-09-12 13:26:55
43002,76.6,29.4,2023-09-12 13:26:57
43003,76.5,29.4,2023-09-12 13:27:03
43004,76.5,29.4,2023-09-12 13:27:05
43005,76.5,29.4,2023-09-12 13:27:07
43006,76.5,29.5,2023-09-12 13:27:09
43007,76.5,29.4,2023-09-12 13:27:11
43008,76.5,29.4,2023-09-12 13:27:13
43009,76.5,29.4,2023-09-12 13:27:15
43010,76.4,29.5,2023-09-12 13:27:17
43011,76.6,29.5,2023-09-12 13:27:19
43012,76.5,29.5,2023-09-12 13:27:21
43013,76.5,29.5,2023-09-12 13:27:23
43014,76.4,29.5,2023-09-12 13:27:25
43015,76.3,29.5,2023-09-12 13:27:27
43016,76.3,29.5,2023-09-12 13:27:33
43017,76.4,29.5,2023-09-12 13:27:36
43018,76.2,29.5,2023-09-12 13:27:37
43019,76.3,29.5,2023-09-12 13:27:40
43020,76.3,29.5,2023-09-12 13:27:41
43021,76.4,29.5,2023-09-12 13:27:44
43022,76.2,29.5,2023-09-12 13:27:45
43023,76.2,29.5,2023-09-12 13:27:48
43024,76.4,29.5,2023-09-12 13:27:49
43025,76.4,29.5,2023-09-12 13:27:52
43026,76.4,29.5,2023-09-12 13:27:53
43027,76.2,29.5,2023-09-12 13:27:56
43028,76.3,29.4,2023-09-12 13:27:57
43029,76.4,29.4,2023-09-12 13:28:03
43030,76.3,29.4,2023-09-12 13:28:06
43031,76.3,29.4,2023-09-12 13:28:07
43032,76.4,29.4,2023-09-12 13:28:10
43033,76.3,29.4,2023-09-12 13:28:11
43034,76.2,29.4,2023-09-12 13:28:14
43035,76.4,29.4,2023-09-12 13:28:15
43036,76.4,29.4,2023-09-12 13:28:18
43037,76.4,29.4,2023-09-12 13:28:19
43038,76.5,29.4,2023-09-12 13:28:22
43039,76.5,29.5,2023-09-12 13:28:23
43040,76.6,29.4,2023-09-12 13:28:26
43041,76.6,29.3,2023-09-12 13:28:27
43042,76.5,29.4,2023-09-12 13:28:33
43043,76.6,29.4,2023-09-12 13:28:36
43044,76.4,29.3,2023-09-12 13:28:37
43045,76.4,29.4,2023-09-12 13:28:40
43046,76.5,29.4,2023-09-12 13:28:41
43047,76.7,29.3,2023-09-12 13:28:44
43048,76.6,29.4,2023-09-12 13:28:45
43049,76.6,29.4,2023-09-12 13:28:48
43050,76.4,29.4,2023-09-12 13:28:50
43051,76.5,29.5,2023-09-12 13:28:52
43052,76.3,29.4,2023-09-12 13:28:54
43053,76.3,29.4,2023-09-12 13:28:56
43054,76.3,29.4,2023-09-12 13:28:58
43055,76.3,29.5,2023-09-12 13:29:04
43056,76.3,29.3,2023-09-12 13:29:06
43057,76.3,29.5,2023-09-12 13:29:08
43058,76.3,29.4,2023-09-12 13:29:10
43059,76.1,29.4,2023-09-12 13:29:12
43060,76.4,29.4,2023-09-12 13:29:15
43061,76.3,29.4,2023-09-12 13:29:16
43062,76.3,29.4,2023-09-12 13:29:18
43063,76.3,29.5,2023-09-12 13:29:20
43064,76.2,29.5,2023-09-12 13:29:22
43065,76.3,29.4,2023-09-12 13:29:24
43066,76.1,29.6,2023-09-12 13:29:26
43067,76.1,29.5,2023-09-12 13:29:28
43068,76.0,29.5,2023-09-12 13:29:34
43069,76.1,29.4,2023-09-12 13:29:36
43070,76.2,29.5,2023-09-12 13:29:38
43071,76.1,29.5,2023-09-12 13:29:40
43072,76.1,29.5,2023-09-12 13:29:42
43073,76.2,29.5,2023-09-12 13:29:44
43074,76.1,29.4,2023-09-12 13:29:46
43075,76.0,29.4,2023-09-12 13:29:48
43076,76.1,29.4,2023-09-12 13:29:50
43077,75.9,29.5,2023-09-12 13:29:52
43078,76.0,29.4,2023-09-12 13:29:54
43079,76.1,29.5,2023-09-12 13:29:56
43080,76.1,29.5,2023-09-12 13:29:58
43081,76.2,29.4,2023-09-12 13:30:04
43082,76.2,29.5,2023-09-12 13:30:06
43083,76.2,29.4,2023-09-12 13:30:08
43084,76.2,29.5,2023-09-12 13:30:10
43085,76.1,29.3,2023-09-12 13:30:12
43086,76.2,29.4,2023-09-12 13:30:14
43087,76.1,29.4,2023-09-12 13:30:16
43088,76.2,29.4,2023-09-12 13:30:18
43089,76.1,29.4,2023-09-12 13:30:20
43090,76.3,29.5,2023-09-12 13:30:22
43091,76.1,29.4,2023-09-12 13:30:24
43092,76.2,29.4,2023-09-12 13:30:26
43093,76.3,29.3,2023-09-12 13:30:28
43094,76.3,29.3,2023-09-12 13:30:34
43095,76.3,29.3,2023-09-12 13:30:36
43096,76.3,29.4,2023-09-12 13:30:38
43097,76.3,29.3,2023-09-12 13:30:40
43098,76.4,29.4,2023-09-12 13:30:42
43099,76.3,29.4,2023-09-12 13:30:44
43100,76.2,29.4,2023-09-12 13:30:46
43101,76.3,29.3,2023-09-12 13:30:48
43102,76.3,29.3,2023-09-12 13:30:50
43103,76.5,29.3,2023-09-12 13:30:52
43104,76.2,29.4,2023-09-12 13:30:54
43105,76.4,29.3,2023-09-12 13:30:56
43106,76.3,29.3,2023-09-12 13:30:58
43107,76.3,29.3,2023-09-12 13:31:04
43108,76.3,29.3,2023-09-12 13:31:06
43109,76.3,29.3,2023-09-12 13:31:08
43110,76.5,29.3,2023-09-12 13:31:11
43111,76.3,29.3,2023-09-12 13:31:12
43112,76.3,29.3,2023-09-12 13:31:14
43113,76.3,29.3,2023-09-12 13:31:16
43114,76.1,29.3,2023-09-12 13:31:18
43115,76.4,29.3,2023-09-12 13:31:20
43116,76.5,29.2,2023-09-12 13:31:23
43117,76.5,29.3,2023-09-12 13:31:24
43118,76.5,29.2,2023-09-12 13:31:27
43119,76.5,29.2,2023-09-12 13:31:28
43120,76.5,29.2,2023-09-12 13:31:34
43121,76.5,29.2,2023-09-12 13:31:37
43122,76.6,29.2,2023-09-12 13:31:38
43123,76.6,29.2,2023-09-12 13:31:41
43124,76.7,29.2,2023-09-12 13:31:42
43125,76.7,29.2,2023-09-12 13:31:45
43126,76.5,29.2,2023-09-12 13:31:46
43127,76.6,29.2,2023-09-12 13:31:49
43128,76.6,29.1,2023-09-12 13:31:50
43129,76.7,29.2,2023-09-12 13:31:53
43130,76.8,29.2,2023-09-12 13:31:54
43131,76.9,29.1,2023-09-12 13:31:57
43132,77.3,29.1,2023-09-12 13:31:58
43133,76.7,29.1,2023-09-12 13:32:05
43134,76.7,29.1,2023-09-12 13:32:07
43135,76.7,29.1,2023-09-12 13:32:09
43136,76.7,29.2,2023-09-12 13:32:11
43137,77.4,29.1,2023-09-12 13:32:13
43138,77.3,29.1,2023-09-12 13:32:15
43139,76.8,29.1,2023-09-12 13:32:17
43140,76.7,29.1,2023-09-12 13:32:19
43141,76.7,29.1,2023-09-12 13:32:21
43142,77.3,29.1,2023-09-12 13:32:23
43143,76.8,29.1,2023-09-12 13:32:25
43144,77.5,29.0,2023-09-12 13:32:27
43145,76.6,29.1,2023-09-12 13:32:29
43146,77.2,29.0,2023-09-12 13:32:35
43147,76.7,29.1,2023-09-12 13:32:37
43148,77.3,29.0,2023-09-12 13:32:39
43149,77.2,29.0,2023-09-12 13:32:41
43150,77.4,29.0,2023-09-12 13:32:43
43151,77.2,29.0,2023-09-12 13:32:45
43152,77.3,29.1,2023-09-12 13:32:47
43153,77.2,29.1,2023-09-12 13:32:49
43154,77.3,29.0,2023-09-12 13:32:51
43155,77.3,29.0,2023-09-12 13:32:53
43156,77.4,29.1,2023-09-12 13:32:55
43157,76.9,29.1,2023-09-12 13:32:57
43158,77.4,29.0,2023-09-12 13:32:59
43159,77.3,29.1,2023-09-12 13:33:05
43160,77.1,29.1,2023-09-12 13:33:07
43161,77.3,29.1,2023-09-12 13:33:09
43162,76.7,29.1,2023-09-12 13:33:11
43163,77.3,29.0,2023-09-12 13:33:13
43164,77.4,29.0,2023-09-12 13:33:15
43165,77.6,29.1,2023-09-12 13:33:17
43166,77.3,29.1,2023-09-12 13:33:19
43167,77.3,29.0,2023-09-12 13:33:21
43168,76.5,29.2,2023-09-12 13:33:23
43169,77.3,29.1,2023-09-12 13:33:25
43170,76.4,29.1,2023-09-12 13:33:27
43171,77.1,29.1,2023-09-12 13:33:29
43172,77.2,29.0,2023-09-12 13:33:35
43173,77.2,29.0,2023-09-12 13:33:37
43174,77.2,29.1,2023-09-12 13:33:39
43175,76.5,29.1,2023-09-12 13:33:41
43176,77.2,29.0,2023-09-12 13:33:43
43177,76.7,29.1,2023-09-12 13:33:45
43178,76.5,29.1,2023-09-12 13:33:47
43179,76.7,29.1,2023-09-12 13:33:49
43180,76.6,29.1,2023-09-12 13:33:51
43181,76.5,29.1,2023-09-12 13:33:53
43182,76.4,29.2,2023-09-12 13:33:55
43183,76.2,29.2,2023-09-12 13:33:57
43184,76.4,29.1,2023-09-12 13:33:59
43185,76.4,29.1,2023-09-12 13:34:05
43186,76.4,29.1,2023-09-12 13:34:07
43187,76.3,29.2,2023-09-12 13:34:09
43188,76.3,29.1,2023-09-12 13:34:11
43189,76.0,29.2,2023-09-12 13:34:13
43190,76.3,29.1,2023-09-12 13:34:15
43191,76.1,29.2,2023-09-12 13:34:17
43192,76.3,29.1,2023-09-12 13:34:19
43193,76.3,29.2,2023-09-12 13:34:21
43194,76.2,29.1,2023-09-12 13:34:23
43195,76.4,29.2,2023-09-12 13:34:25
43196,76.3,29.2,2023-09-12 13:34:27
43197,76.2,29.2,2023-09-12 13:34:29
43198,76.4,29.1,2023-09-12 13:34:35
43199,76.4,29.2,2023-09-12 13:34:37
43200,76.3,29.2,2023-09-12 13:34:39
43201,76.3,29.1,2023-09-12 13:34:41
43202,76.4,29.2,2023-09-12 13:34:43
43203,76.6,29.2,2023-09-12 13:34:45
43204,76.6,29.2,2023-09-12 13:34:47
43205,76.5,29.1,2023-09-12 13:34:49
43206,76.5,29.1,2023-09-12 13:34:51
43207,77.0,29.0,2023-09-12 13:34:53
43208,77.1,29.0,2023-09-12 13:34:55
43209,76.6,29.1,2023-09-12 13:34:57
43210,76.6,29.1,2023-09-12 13:34:59
43211,77.2,29.0,2023-09-12 13:35:05
43212,77.3,29.1,2023-09-12 13:35:07
43213,76.4,29.1,2023-09-12 13:35:09
43214,76.7,29.1,2023-09-12 13:35:11
43215,77.1,29.0,2023-09-12 13:35:13
43216,77.0,29.1,2023-09-12 13:35:15
43217,76.4,29.1,2023-09-12 13:35:17
43218,76.5,29.1,2023-09-12 13:35:20
43219,77.0,29.1,2023-09-12 13:35:21
43220,76.7,29.1,2023-09-12 13:35:24
43221,76.5,29.1,2023-09-12 13:35:26
43222,77.0,29.1,2023-09-12 13:35:28
43223,76.9,29.0,2023-09-12 13:35:29
43224,77.1,29.1,2023-09-12 13:35:36
43225,77.0,29.1,2023-09-12 13:35:38
43226,77.2,29.0,2023-09-12 13:35:40
43227,77.2,29.1,2023-09-12 13:35:42
43228,77.0,29.0,2023-09-12 13:35:44
43229,77.1,29.1,2023-09-12 13:35:46
43230,77.2,29.1,2023-09-12 13:35:48
43231,77.1,29.1,2023-09-12 13:35:50
43232,77.1,29.0,2023-09-12 13:35:52
43233,77.1,29.1,2023-09-12 13:35:54
43234,76.5,29.1,2023-09-12 13:35:56
43235,76.4,29.1,2023-09-12 13:35:58
43236,76.3,29.1,2023-09-12 13:36:00
43237,76.4,29.1,2023-09-12 13:36:06
43238,76.4,29.2,2023-09-12 13:36:08
43239,76.4,29.1,2023-09-12 13:36:10
43240,76.3,29.1,2023-09-12 13:36:12
43241,76.3,29.2,2023-09-12 13:36:14
43242,76.3,29.1,2023-09-12 13:36:16
43243,76.3,29.2,2023-09-12 13:36:18
43244,76.4,29.2,2023-09-12 13:36:20
43245,76.1,29.2,2023-09-12 13:36:22
43246,76.2,29.1,2023-09-12 13:36:24
43247,76.2,29.2,2023-09-12 13:36:26
43248,76.2,29.3,2023-09-12 13:36:28
43249,76.1,29.2,2023-09-12 13:36:30
43250,76.3,29.2,2023-09-12 13:36:36
43251,76.3,29.3,2023-09-12 13:36:38
43252,76.2,29.2,2023-09-12 13:36:40
43253,76.3,29.2,2023-09-12 13:36:42
43254,76.1,29.3,2023-09-12 13:36:44
43255,76.1,29.3,2023-09-12 13:36:46
43256,76.2,29.2,2023-09-12 13:36:48
43257,76.1,29.3,2023-09-12 13:36:50
43258,76.0,29.3,2023-09-12 13:36:52
43259,76.0,29.3,2023-09-12 13:36:54
43260,76.1,29.3,2023-09-12 13:36:56
43261,76.0,29.3,2023-09-12 13:36:58
43262,76.1,29.3,2023-09-12 13:37:00
43263,75.9,29.3,2023-09-12 13:37:06
43264,76.0,29.3,2023-09-12 13:37:08
43265,76.1,29.3,2023-09-12 13:37:10
43266,76.1,29.3,2023-09-12 13:37:12
43267,76.1,29.3,2023-09-12 13:37:14
43268,76.0,29.3,2023-09-12 13:37:16
43269,76.0,29.3,2023-09-12 13:37:18
43270,76.1,29.2,2023-09-12 13:37:20
43271,76.0,29.3,2023-09-12 13:37:22
43272,75.9,29.3,2023-09-12 13:37:24
43273,75.8,29.3,2023-09-12 13:37:26
43274,76.0,29.3,2023-09-12 13:37:28
43275,76.0,29.3,2023-09-12 13:37:30
43276,75.9,29.3,2023-09-12 13:37:36
43277,76.0,29.3,2023-09-12 13:37:38
43278,75.8,29.3,2023-09-12 13:37:40
43279,75.9,29.3,2023-09-12 13:37:42
43280,75.9,29.2,2023-09-12 13:37:44
43281,75.8,29.3,2023-09-12 13:37:46
43282,76.0,29.4,2023-09-12 13:37:48
43283,76.0,29.3,2023-09-12 13:37:50
43284,76.0,29.4,2023-09-12 13:37:52
43285,76.0,29.3,2023-09-12 13:37:54
43286,76.0,29.3,2023-09-12 13:37:56
43287,75.9,29.3,2023-09-12 13:37:58
43288,75.9,29.4,2023-09-12 13:38:00
43289,75.8,29.3,2023-09-12 13:38:06
43290,75.9,29.3,2023-09-12 13:38:08
43291,75.9,29.3,2023-09-12 13:38:10
43292,75.9,29.3,2023-09-12 13:38:12
43293,75.9,29.3,2023-09-12 13:38:14
43294,75.8,29.3,2023-09-12 13:38:16
43295,75.9,29.3,2023-09-12 13:38:18
43296,75.8,29.3,2023-09-12 13:38:20
43297,75.8,29.3,2023-09-12 13:38:22
43298,75.8,29.3,2023-09-12 13:38:24
43299,75.9,29.3,2023-09-12 13:38:26
43300,76.1,29.3,2023-09-12 13:38:28
43301,76.1,29.2,2023-09-12 13:38:30
43302,76.1,29.2,2023-09-12 13:38:36
43303,76.1,29.1,2023-09-12 13:38:38
43304,76.2,29.2,2023-09-12 13:38:40
43305,76.1,29.2,2023-09-12 13:38:42
43306,76.0,29.2,2023-09-12 13:38:44
43307,76.1,29.2,2023-09-12 13:38:46
43308,76.1,29.1,2023-09-12 13:38:48
43309,76.1,29.1,2023-09-12 13:38:50
43310,76.3,29.2,2023-09-12 13:38:52
43311,76.3,29.1,2023-09-12 13:38:54
43312,76.3,29.1,2023-09-12 13:38:57
43313,76.3,29.2,2023-09-12 13:38:59
43314,76.8,29.1,2023-09-12 13:39:01
43315,76.7,29.1,2023-09-12 13:39:07
43316,76.2,29.2,2023-09-12 13:39:09
43317,76.2,29.1,2023-09-12 13:39:11
43318,76.2,29.1,2023-09-12 13:39:13
43319,76.1,29.1,2023-09-12 13:39:15
43320,76.2,29.1,2023-09-12 13:39:17
43321,76.8,29.1,2023-09-12 13:39:19
43322,76.2,29.1,2023-09-12 13:39:21
43323,76.9,29.0,2023-09-12 13:39:23
43324,76.2,29.1,2023-09-12 13:39:25
43325,76.2,29.2,2023-09-12 13:39:27
43326,77.0,29.0,2023-09-12 13:39:29
43327,76.4,29.1,2023-09-12 13:39:31
43328,77.0,29.0,2023-09-12 13:39:37
43329,76.8,29.1,2023-09-12 13:39:39
43330,76.3,29.1,2023-09-12 13:39:41
43331,76.8,29.1,2023-09-12 13:39:43
43332,76.4,29.2,2023-09-12 13:39:45
43333,76.9,29.1,2023-09-12 13:39:47
43334,77.0,29.0,2023-09-12 13:39:49
43335,77.0,29.0,2023-09-12 13:39:51
43336,77.0,29.0,2023-09-12 13:39:53
43337,76.8,29.0,2023-09-12 13:39:55
43338,77.0,29.0,2023-09-12 13:39:57
43339,76.4,29.1,2023-09-12 13:39:59
43340,76.9,29.0,2023-09-12 13:40:01
43341,76.6,29.1,2023-09-12 13:40:07
43342,77.0,29.0,2023-09-12 13:40:09
43343,77.0,29.1,2023-09-12 13:40:11
43344,76.5,29.1,2023-09-12 13:40:13
43345,77.3,29.0,2023-09-12 13:40:15
43346,77.1,29.0,2023-09-12 13:40:17
43347,77.2,28.9,2023-09-12 13:40:19
43348,77.3,29.0,2023-09-12 13:40:21
43349,77.3,29.1,2023-09-12 13:40:23
43350,77.2,29.1,2023-09-12 13:40:25
43351,77.3,29.0,2023-09-12 13:40:27
43352,77.3,29.0,2023-09-12 13:40:29
43353,77.2,29.0,2023-09-12 13:40:31
43354,77.2,29.1,2023-09-12 13:40:37
43355,77.3,29.0,2023-09-12 13:40:39
43356,77.3,29.0,2023-09-12 13:40:41
